TransactionId,TransactionDate,BusinessUnit,DepartmentName,ProjectName,Country,Account,Amount
T07467,2025-12-20 00:00:00,Retail,M&E,Trees,RW,10003,2518
T01843,2025-12-20 00:00:00,Retail,M&E,Farmer Training,RW,10001,931
T05367,2025-12-20 00:00:00,Agri,Logistics,Yield Improvement,RW,10003,2800
T09860,2025-12-20 00:00:00,Core Program,M&E,Farmer Training,UG,10004,4145
T21908,2025-12-20 00:00:00,Core Program,M&E,Soil Health,RW,10003,2474
T06955,2025-12-20 00:00:00,Core Program,Finance,Yield Improvement,RW,10002,552
T03632,2025-12-20 00:00:00,Retail,Finance,Trees,TZ,10001,1079
T07266,2025-12-20 00:00:00,Health,M&E,Trees,TZ,10003,3776
T07398,2025-12-20 00:00:00,R&D,Logistics,Expansion,DRC,10001,5597
T16085,2025-12-20 00:00:00,Core Program,Field Operations,Yield Improvement,RW,10002,4454
T14684,2025-12-20 00:00:00,Retail,M&E,Yield Improvement,RW,10003,795
T18686,2025-12-20 00:00:00,Retail,M&E,Soil Health,DRC,10005,2174
T22842,2025-12-20 00:00:00,R&D,Finance,Yield Improvement,UG,10003,4205
T00367,2025-12-20 00:00:00,R&D,Finance,Yield Improvement,TZ,10005,3910
T04665,2025-12-20 00:00:00,R&D,Field Operations,Expansion,DRC,10002,2669
T00363,2025-12-20 00:00:00,Education,M&E,Trees,RW,10004,817
T07864,2025-12-20 00:00:00,Health,M&E,Trees,DRC,10002,12185
T10040,2025-12-20 00:00:00,R&D,M&E,Trees,KE,10004,5486
T22583,2025-12-20 00:00:00,Core Program,Finance,Farmer Training,KE,10001,4828
T10774,2025-12-20 00:00:00,Agri,M&E,Expansion,RW,10003,1405
T07945,2025-12-20 00:00:00,Agri,M&E,Trees,RW,10004,26288
T16857,2025-12-20 00:00:00,Agri,M&E,Soil Health,RW,10005,4374
T02803,2025-12-20 00:00:00,Agri,Field Operations,Expansion,UG,10004,6866
T15989,2025-12-20 00:00:00,Health,Field Operations,Trees,KE,10001,2319
T19460,2025-12-20 00:00:00,Agri,M&E,Yield Improvement,KE,10001,3138
T14582,2025-12-20 00:00:00,Agri,Field Operations,Yield Improvement,UG,10003,50
T21656,2025-12-20 00:00:00,Core Program,Field Operations,Farmer Training,RW,10004,2753
T21504,2025-12-20 00:00:00,R&D,Logistics,Expansion,KE,10005,2918
T12763,2025-12-20 00:00:00,Core Program,Logistics,Soil Health,RW,10003,839
T22108,2025-12-20 00:00:00,Health,Field Operations,Trees,RW,10002,3111
T14746,2025-12-20 00:00:00,Core Program,M&E,Soil Health,RW,10001,2898
T20653,2025-12-20 00:00:00,R&D,Field Operations,Soil Health,DRC,10003,2370
T19459,2025-12-20 00:00:00,Health,Finance,Farmer Training,RW,10005,2342
T06024,2025-12-20 00:00:00,Core Program,Finance,Farmer Training,RW,10001,5946
T17549,2025-12-20 00:00:00,R&D,M&E,Expansion,KE,10005,3131
T12634,2025-12-20 00:00:00,R&D,Finance,Farmer Training,RW,10001,995
T01016,2025-12-20 00:00:00,Retail,Field Operations,Yield Improvement,DRC,10003,497
T04130,2025-12-20 00:00:00,Health,Logistics,Yield Improvement,KE,10003,2514
T20156,2025-12-20 00:00:00,Agri,Logistics,Yield Improvement,RW,10005,2240
T20311,2025-12-20 00:00:00,Core Program,Logistics,Farmer Training,TZ,10005,2888
T21221,2025-12-20 00:00:00,R&D,Logistics,Yield Improvement,UG,10002,1733
T23526,2025-12-20 00:00:00,Health,Finance,Soil Health,UG,10002,3418
T10525,2025-12-20 00:00:00,Health,Finance,Trees,KE,10003,50
T16415,2025-12-20 00:00:00,Retail,Field Operations,Expansion,TZ,10005,3291
T21251,2025-12-20 00:00:00,Retail,Finance,Yield Improvement,DRC,10005,4337
T02759,2025-12-20 00:00:00,R&D,Field Operations,Expansion,TZ,10001,3325
T15759,2025-12-20 00:00:00,R&D,Field Operations,Trees,RW,10002,4826
T12162,2025-12-21 00:00:00,Agri,Finance,Expansion,RW,10001,12879
T00555,2025-12-21 00:00:00,Retail,Finance,Soil Health,TZ,10002,2712
T06867,2025-12-21 00:00:00,Core Program,Field Operations,Farmer Training,TZ,10004,3856
T01379,2025-12-21 00:00:00,Health,Logistics,Yield Improvement,TZ,10003,783
T14704,2025-12-21 00:00:00,Health,Logistics,Expansion,TZ,10004,3716
T13859,2025-12-21 00:00:00,R&D,Field Operations,Trees,DRC,10002,2749
T02673,2025-12-21 00:00:00,Agri,M&E,Farmer Training,UG,10002,5601
T14459,2025-12-21 00:00:00,Retail,M&E,Trees,KE,10005,26096
T11656,2025-12-21 00:00:00,Core Program,Logistics,Farmer Training,TZ,10005,339
T10329,2025-12-21 00:00:00,Agri,Field Operations,Soil Health,TZ,10002,5817
T15706,2025-12-21 00:00:00,Retail,Finance,Expansion,DRC,10005,6914
T05511,2025-12-21 00:00:00,Retail,Logistics,Yield Improvement,DRC,10002,4308
T08643,2025-12-21 00:00:00,Retail,Field Operations,Farmer Training,TZ,10001,2790
T14096,2025-12-21 00:00:00,Agri,M&E,Yield Improvement,DRC,10001,540
T01371,2025-12-21 00:00:00,Agri,M&E,Expansion,TZ,10005,4001
T21727,2025-12-21 00:00:00,R&D,Logistics,Expansion,UG,10002,4223
T22650,2025-12-21 00:00:00,Core Program,M&E,Yield Improvement,KE,10004,1294
T18234,2025-12-21 00:00:00,R&D,M&E,Trees,RW,10001,6032
T24627,2025-12-21 00:00:00,R&D,M&E,Farmer Training,RW,10003,2993
T05548,2025-12-21 00:00:00,Health,Field Operations,Expansion,TZ,10004,2123
T02099,2025-12-21 00:00:00,Agri,Field Operations,Yield Improvement,UG,10002,6083
T18504,2025-12-21 00:00:00,R&D,Field Operations,Soil Health,KE,10001,4064
T19655,2025-12-21 00:00:00,Agri,Field Operations,Yield Improvement,TZ,10001,3725
T24664,2025-12-21 00:00:00,Health,Logistics,Yield Improvement,UG,10004,3614
T15700,2025-12-21 00:00:00,Retail,Field Operations,Farmer Training,KE,10003,2136
T16966,2025-12-21 00:00:00,R&D,Field Operations,Expansion,UG,10005,845
T18118,2025-12-21 00:00:00,Education,Finance,Farmer Training,RW,10004,1073
T23346,2025-12-21 00:00:00,Education,M&E,Farmer Training,TZ,10001,16477
T04043,2025-12-21 00:00:00,Core Program,Finance,Yield Improvement,KE,10004,1551
T20028,2025-12-21 00:00:00,Core Program,M&E,Expansion,KE,10001,2218
T15258,2025-12-21 00:00:00,Education,M&E,Farmer Training,TZ,10004,16436
T00769,2025-12-21 00:00:00,Agri,Field Operations,Yield Improvement,TZ,10002,1873
T03123,2025-12-21 00:00:00,R&D,Field Operations,Yield Improvement,DRC,10005,2965
T17305,2025-12-21 00:00:00,Education,Logistics,Farmer Training,UG,10005,1206
T20672,2025-12-21 00:00:00,R&D,M&E,Yield Improvement,RW,10002,3707
T19218,2025-12-21 00:00:00,R&D,Field Operations,Expansion,DRC,10004,1534
T14914,2025-12-21 00:00:00,Education,Logistics,Expansion,DRC,10003,4958
T13261,2025-12-21 00:00:00,Agri,Field Operations,Trees,TZ,10004,4255
T17999,2025-12-21 00:00:00,Retail,M&E,Expansion,RW,10003,5510
T09885,2025-12-21 00:00:00,Education,Field Operations,Trees,UG,10005,3881
T15870,2025-12-21 00:00:00,Education,Logistics,Farmer Training,DRC,10002,17056
T12598,2025-12-21 00:00:00,Agri,Logistics,Soil Health,DRC,10001,4965
T02010,2025-12-21 00:00:00,R&D,Logistics,Soil Health,UG,10002,6599
T17388,2025-12-21 00:00:00,Education,Finance,Soil Health,RW,10001,4904
T18568,2025-12-21 00:00:00,Agri,Finance,Trees,RW,10002,5899
T12641,2025-12-21 00:00:00,Health,M&E,Farmer Training,UG,10005,3941
T24879,2025-12-21 00:00:00,Agri,Field Operations,Expansion,DRC,10001,520
T22777,2025-12-21 00:00:00,R&D,Logistics,Farmer Training,DRC,10001,5490
T14772,2025-12-21 00:00:00,R&D,Finance,Yield Improvement,DRC,10002,886
T01537,2025-12-21 00:00:00,Health,Finance,Yield Improvement,DRC,10002,3183
T20361,2025-12-21 00:00:00,Health,Logistics,Farmer Training,KE,10005,1157
T04926,2025-12-21 00:00:00,Education,M&E,Soil Health,RW,10002,5300
T24960,2025-12-21 00:00:00,Health,Field Operations,Farmer Training,TZ,10004,15049
T00965,2025-12-21 00:00:00,Education,Logistics,Farmer Training,RW,10003,2128
T21697,2025-12-21 00:00:00,Core Program,Finance,Farmer Training,DRC,10003,1668
T23275,2025-12-21 00:00:00,Health,M&E,Yield Improvement,UG,10004,1435
T16042,2025-12-21 00:00:00,Agri,Field Operations,Farmer Training,UG,10001,735
T24703,2025-12-21 00:00:00,Retail,Logistics,Farmer Training,UG,10002,680
T18129,2025-12-21 00:00:00,R&D,Field Operations,Yield Improvement,RW,10001,1810
T01705,2025-12-21 00:00:00,Retail,M&E,Yield Improvement,TZ,10002,3777
T16501,2025-12-21 00:00:00,Retail,Finance,Expansion,RW,10005,1061
T24190,2025-12-21 00:00:00,Education,Field Operations,Yield Improvement,KE,10001,5600
T07805,2025-12-21 00:00:00,R&D,M&E,Expansion,TZ,10003,3468
T10022,2025-12-21 00:00:00,Core Program,Finance,Expansion,TZ,10002,22936
T05038,2025-12-22 00:00:00,Core Program,Logistics,Soil Health,TZ,10003,6463
T22394,2025-12-22 00:00:00,Retail,Logistics,Yield Improvement,RW,10002,3757
T04959,2025-12-22 00:00:00,R&D,M&E,Trees,TZ,10002,5479
T02237,2025-12-22 00:00:00,Agri,M&E,Expansion,KE,10001,2218
T06734,2025-12-22 00:00:00,R&D,M&E,Expansion,KE,10004,1556
T15435,2025-12-22 00:00:00,Agri,M&E,Soil Health,KE,10002,4307
T01075,2025-12-22 00:00:00,R&D,Logistics,Expansion,TZ,10002,712
T01102,2025-12-22 00:00:00,Retail,M&E,Expansion,DRC,10001,2535
T16546,2025-12-22 00:00:00,Education,Finance,Expansion,TZ,10005,1254
T13045,2025-12-22 00:00:00,Agri,Field Operations,Trees,TZ,10002,2920
T14135,2025-12-22 00:00:00,Core Program,Finance,Expansion,DRC,10001,2000
T16341,2025-12-22 00:00:00,Health,M&E,Yield Improvement,TZ,10005,4281
T13372,2025-12-22 00:00:00,Agri,Finance,Farmer Training,DRC,10003,1420
T21967,2025-12-22 00:00:00,Core Program,Logistics,Yield Improvement,DRC,10001,5160
T01354,2025-12-22 00:00:00,Retail,Field Operations,Yield Improvement,UG,10001,488
T13041,2025-12-22 00:00:00,Core Program,M&E,Expansion,TZ,10002,4378
T23713,2025-12-22 00:00:00,Agri,Finance,Soil Health,DRC,10004,11728
T10094,2025-12-22 00:00:00,Retail,Field Operations,Trees,RW,10005,50
T24740,2025-12-22 00:00:00,Education,M&E,Yield Improvement,TZ,10003,1384
T08572,2025-12-22 00:00:00,Health,Logistics,Trees,UG,10004,2446
T11321,2025-12-22 00:00:00,Health,Finance,Soil Health,UG,10005,1907
T00504,2025-12-22 00:00:00,Retail,Logistics,Expansion,TZ,10004,4718
T06804,2025-12-22 00:00:00,Education,Field Operations,Farmer Training,DRC,10005,5265
T17442,2025-12-22 00:00:00,Health,M&E,Trees,DRC,10004,5422
T11505,2025-12-22 00:00:00,Education,Field Operations,Soil Health,RW,10003,3869
T13192,2025-12-22 00:00:00,Health,Logistics,Farmer Training,DRC,10003,549
T06910,2025-12-22 00:00:00,Health,Finance,Farmer Training,DRC,10001,3341
T04732,2025-12-22 00:00:00,Core Program,Finance,Trees,UG,10004,27134
T13843,2025-12-22 00:00:00,Agri,Finance,Farmer Training,UG,10003,5656
T02756,2025-12-22 00:00:00,Health,M&E,Yield Improvement,UG,10005,4227
T10904,2025-12-22 00:00:00,Agri,Logistics,Trees,KE,10001,3552
T15990,2025-12-22 00:00:00,Health,Finance,Trees,DRC,10002,1222
T18146,2025-12-22 00:00:00,Health,Logistics,Soil Health,UG,10003,6202
T19228,2025-12-22 00:00:00,R&D,Logistics,Yield Improvement,UG,10005,1062
T05513,2025-12-22 00:00:00,Agri,M&E,Yield Improvement,DRC,10003,6098
T13210,2025-12-22 00:00:00,Education,Logistics,Yield Improvement,KE,10003,3557
T18289,2025-12-22 00:00:00,Agri,M&E,Farmer Training,UG,10001,862
T13657,2025-12-22 00:00:00,Retail,Logistics,Expansion,DRC,10004,957
T17426,2025-12-22 00:00:00,Agri,Field Operations,Farmer Training,RW,10003,3960
T02350,2025-12-22 00:00:00,Core Program,Finance,Expansion,UG,10002,1122
T00141,2025-12-22 00:00:00,Agri,M&E,Soil Health,KE,1001,2140
T05839,2025-12-22 00:00:00,Education,M&E,Farmer Training,DRC,10001,6271
T03303,2025-12-22 00:00:00,Core Program,Logistics,Yield Improvement,UG,10003,1649
T01585,2025-12-22 00:00:00,Retail,M&E,Soil Health,DRC,10002,3353
T02907,2025-12-22 00:00:00,Core Program,Finance,Soil Health,UG,10005,1325
T18496,2025-12-22 00:00:00,Health,Finance,Yield Improvement,KE,10002,3803
T00855,2025-12-22 00:00:00,Core Program,Finance,Expansion,TZ,10004,2610
T08150,2025-12-22 00:00:00,Core Program,Field Operations,Trees,DRC,10005,4672
T12884,2025-12-22 00:00:00,R&D,Logistics,Yield Improvement,UG,10002,3369
T13514,2025-12-22 00:00:00,Agri,M&E,Expansion,UG,10002,4147
T06107,2025-12-22 00:00:00,Retail,Field Operations,Trees,UG,10001,1343
T11059,2025-12-22 00:00:00,R&D,Finance,Expansion,DRC,10002,3010
T03519,2025-12-22 00:00:00,Retail,Field Operations,Trees,KE,10003,2280
T01464,2025-12-22 00:00:00,Education,M&E,Farmer Training,TZ,10005,2579
T24606,2025-12-22 00:00:00,Health,Logistics,Trees,UG,10005,4909
T14261,2025-12-22 00:00:00,Health,Finance,Soil Health,RW,10005,4522
T24148,2025-12-22 00:00:00,Retail,Finance,Soil Health,TZ,10001,3488
T07582,2025-12-22 00:00:00,R&D,Logistics,Soil Health,TZ,10005,2348
T07801,2025-12-22 00:00:00,Core Program,Finance,Soil Health,UG,10001,4014
T24598,2025-12-22 00:00:00,Agri,Field Operations,Farmer Training,UG,10003,1413
T20407,2025-12-22 00:00:00,Health,M&E,Soil Health,DRC,10005,3789
T13943,2025-12-22 00:00:00,Core Program,Logistics,Expansion,DRC,10004,4539
T22975,2025-12-22 00:00:00,Education,M&E,Expansion,RW,10002,2904
T07808,2025-12-22 00:00:00,Agri,Finance,Farmer Training,TZ,10001,1860
T24502,2025-12-22 00:00:00,Agri,Field Operations,Trees,TZ,10005,2522
T10998,2025-12-22 00:00:00,Retail,Finance,Soil Health,RW,10005,4501
T03041,2025-12-22 00:00:00,Health,M&E,Yield Improvement,DRC,10003,2118
T00786,2025-12-22 00:00:00,Health,M&E,Trees,KE,10004,3645
T01517,2025-12-22 00:00:00,Education,Finance,Farmer Training,DRC,10005,3385
T07031,2025-12-22 00:00:00,Retail,Field Operations,Yield Improvement,KE,10005,5849
T14637,2025-12-22 00:00:00,R&D,Logistics,Trees,KE,10004,4320
T06986,2025-12-22 00:00:00,R&D,M&E,Soil Health,KE,10003,3718
T18433,2025-12-22 00:00:00,Health,Finance,Yield Improvement,RW,10001,727
T08320,2025-12-22 00:00:00,R&D,M&E,Soil Health,TZ,10002,11505
T03269,2025-12-22 00:00:00,Retail,Logistics,Farmer Training,TZ,10001,4243
T20086,2025-12-22 00:00:00,Health,Logistics,Trees,TZ,10004,2885
T01431,2025-12-22 00:00:00,Health,Logistics,Farmer Training,KE,10004,5719
T09137,2025-12-23 00:00:00,R&D,Field Operations,Soil Health,KE,10003,4946
T17160,2025-12-23 00:00:00,R&D,M&E,Farmer Training,TZ,10005,1347
T19644,2025-12-23 00:00:00,R&D,Finance,Soil Health,KE,10004,403
T16823,2025-12-23 00:00:00,Health,Finance,Farmer Training,KE,10002,3815
T03991,2025-12-23 00:00:00,Retail,M&E,Farmer Training,UG,10004,4034
T13808,2025-12-23 00:00:00,R&D,Field Operations,Expansion,RW,10004,5017
T08073,2025-12-23 00:00:00,Retail,M&E,Yield Improvement,DRC,10004,5512
T11398,2025-12-23 00:00:00,Education,M&E,Trees,KE,10001,184
T10177,2025-12-23 00:00:00,Education,Finance,Expansion,RW,10005,3235
T01891,2025-12-23 00:00:00,Core Program,Field Operations,Expansion,DRC,10002,4119
T00416,2025-12-23 00:00:00,Health,Logistics,Farmer Training,UG,10004,2038
T09608,2025-12-23 00:00:00,Health,Logistics,Trees,UG,10005,4318
T21923,2025-12-23 00:00:00,Retail,Finance,Yield Improvement,UG,10003,3572
T09563,2025-12-23 00:00:00,Agri,Field Operations,Yield Improvement,RW,10005,5383
T14987,2025-12-23 00:00:00,Health,Field Operations,Yield Improvement,TZ,10002,5436
T23836,2025-12-23 00:00:00,Education,Finance,Trees,DRC,10001,2449
T10806,2025-12-23 00:00:00,Retail,Finance,Soil Health,UG,10005,4382
T22416,2025-12-23 00:00:00,Health,Logistics,Soil Health,DRC,10001,3646
T14645,2025-12-23 00:00:00,Education,Logistics,Trees,DRC,10003,50
T07438,2025-12-23 00:00:00,Agri,Finance,Farmer Training,TZ,10002,3691
T07043,2025-12-23 00:00:00,Education,Field Operations,Yield Improvement,TZ,10002,5274
T01476,2025-12-23 00:00:00,Agri,Finance,Trees,UG,10001,3554
T05327,2025-12-23 00:00:00,Retail,M&E,Expansion,KE,10001,4186
T14144,2025-12-23 00:00:00,R&D,Logistics,Soil Health,UG,10002,50
T03002,2025-12-23 00:00:00,Agri,M&E,Soil Health,TZ,10005,3796
T18154,2025-12-23 00:00:00,Retail,Logistics,Expansion,DRC,10001,6883
T03121,2025-12-23 00:00:00,Education,Logistics,Yield Improvement,TZ,10002,3705
T11405,2025-12-23 00:00:00,Agri,Logistics,Farmer Training,DRC,10005,3812
T04762,2025-12-23 00:00:00,Retail,Finance,Farmer Training,RW,10005,689
T23698,2025-12-23 00:00:00,R&D,Logistics,Soil Health,RW,10003,5681
T08336,2025-12-23 00:00:00,R&D,Logistics,Farmer Training,DRC,10003,12452
T02215,2025-12-23 00:00:00,Health,Field Operations,Expansion,DRC,10005,4866
T07006,2025-12-23 00:00:00,Health,M&E,Farmer Training,UG,10003,842
T01842,2025-12-23 00:00:00,Health,M&E,Yield Improvement,KE,10002,613
T03960,2025-12-23 00:00:00,Retail,Finance,Farmer Training,UG,10003,6310
T23915,2025-12-23 00:00:00,Retail,M&E,Expansion,KE,10004,6293
T03323,2025-12-23 00:00:00,Agri,Finance,Expansion,TZ,10004,2337
T10315,2025-12-23 00:00:00,Agri,Logistics,Soil Health,UG,10002,3922
T24187,2025-12-23 00:00:00,Agri,Logistics,Farmer Training,DRC,10001,5865
T02699,2025-12-23 00:00:00,Health,Finance,Trees,DRC,10004,1593
T03300,2025-12-23 00:00:00,R&D,Field Operations,Trees,UG,10003,3852
T02060,2025-12-23 00:00:00,Education,Finance,Soil Health,UG,10005,27025
T16638,2025-12-23 00:00:00,Agri,Logistics,Farmer Training,UG,10002,19389
T18269,2025-12-23 00:00:00,Health,Finance,Expansion,UG,10004,3375
T00505,2025-12-23 00:00:00,R&D,Logistics,Expansion,DRC,10003,2344
T18428,2025-12-23 00:00:00,Agri,Field Operations,Expansion,UG,10005,3969
T07294,2025-12-23 00:00:00,Health,M&E,Trees,TZ,10004,1789
T06517,2025-12-23 00:00:00,Health,Logistics,Expansion,UG,10004,2988
T21150,2025-12-23 00:00:00,Education,Finance,Expansion,TZ,10005,1876
T12051,2025-12-23 00:00:00,Education,Field Operations,Soil Health,UG,10003,5838
T10966,2025-12-23 00:00:00,Retail,M&E,Yield Improvement,UG,10001,2323
T14483,2025-12-23 00:00:00,Agri,M&E,Farmer Training,TZ,10004,1021
T00699,2025-12-23 00:00:00,R&D,M&E,Expansion,RW,10005,5169
T09151,2025-12-23 00:00:00,Health,Field Operations,Expansion,RW,10004,4171
T00438,2025-12-23 00:00:00,Agri,Logistics,Trees,KE,10001,1054
T17816,2025-12-23 00:00:00,R&D,M&E,Farmer Training,TZ,10003,1656
T02200,2025-12-23 00:00:00,Agri,Finance,Yield Improvement,TZ,10005,20203
T00077,2025-12-23 00:00:00,Agri,M&E,Soil Health,KE,1001,4041
T12258,2025-12-23 00:00:00,Retail,Finance,Farmer Training,RW,10002,3590
T15358,2025-12-23 00:00:00,Agri,Finance,Expansion,DRC,10005,895
T22369,2025-12-23 00:00:00,Agri,Logistics,Farmer Training,DRC,10004,2931
T00333,2025-12-23 00:00:00,Education,Logistics,Soil Health,UG,10001,1601
T22048,2025-12-23 00:00:00,Education,M&E,Soil Health,TZ,10003,1983
T03833,2025-12-23 00:00:00,Education,Field Operations,Yield Improvement,DRC,10003,3216
T03192,2025-12-23 00:00:00,Health,Finance,Expansion,KE,10004,3362
T13569,2025-12-23 00:00:00,Retail,Logistics,Trees,TZ,10003,7537
T21771,2025-12-23 00:00:00,Core Program,Finance,Expansion,TZ,10001,4535
T16810,2025-12-23 00:00:00,Retail,M&E,Soil Health,KE,10001,4320
T12312,2025-12-23 00:00:00,Core Program,Logistics,Trees,DRC,10004,3186
T08501,2025-12-23 00:00:00,Health,M&E,Expansion,KE,10002,5660
T03781,2025-12-23 00:00:00,Retail,Logistics,Yield Improvement,KE,10003,1319
T06621,2025-12-23 00:00:00,R&D,Field Operations,Expansion,UG,10002,3222
T04507,2025-12-23 00:00:00,Agri,M&E,Trees,TZ,10002,2557
T04617,2025-12-24 00:00:00,Agri,Field Operations,Expansion,TZ,10002,3863
T22304,2025-12-24 00:00:00,Education,Finance,Soil Health,UG,10001,3076
T14076,2025-12-24 00:00:00,R&D,Field Operations,Trees,UG,10002,6954
T20025,2025-12-24 00:00:00,Core Program,Logistics,Farmer Training,KE,10002,958
T24705,2025-12-24 00:00:00,Agri,Finance,Yield Improvement,KE,10003,5393
T18994,2025-12-24 00:00:00,Retail,M&E,Farmer Training,TZ,10002,4834
T19630,2025-12-24 00:00:00,R&D,M&E,Trees,KE,10003,4164
T09026,2025-12-24 00:00:00,R&D,Field Operations,Yield Improvement,TZ,10002,18393
T02197,2025-12-24 00:00:00,R&D,Finance,Farmer Training,TZ,10004,4839
T06309,2025-12-24 00:00:00,Education,Field Operations,Farmer Training,DRC,10002,5623
T23304,2025-12-24 00:00:00,Agri,Logistics,Yield Improvement,KE,10003,1466
T10999,2025-12-24 00:00:00,Agri,M&E,Yield Improvement,TZ,10005,6163
T24975,2025-12-24 00:00:00,Retail,Field Operations,Farmer Training,TZ,10004,2041
T13584,2025-12-24 00:00:00,Agri,Logistics,Trees,UG,10002,4220
T19769,2025-12-24 00:00:00,Education,Logistics,Trees,KE,10004,237
T22036,2025-12-24 00:00:00,R&D,Field Operations,Trees,TZ,10004,3304
T08444,2025-12-24 00:00:00,Retail,Finance,Yield Improvement,UG,10004,7945
T06816,2025-12-24 00:00:00,Health,M&E,Trees,UG,10002,8267
T16738,2025-12-24 00:00:00,Retail,Logistics,Trees,UG,10003,1690
T06003,2025-12-24 00:00:00,Health,Field Operations,Yield Improvement,RW,10002,1433
T24439,2025-12-24 00:00:00,Agri,Finance,Expansion,RW,10005,614
T14787,2025-12-24 00:00:00,R&D,Logistics,Soil Health,TZ,10002,5960
T03858,2025-12-24 00:00:00,Retail,Finance,Expansion,DRC,10001,1055
T10869,2025-12-24 00:00:00,Health,Field Operations,Soil Health,RW,10004,3698
T18773,2025-12-24 00:00:00,Agri,M&E,Yield Improvement,RW,10001,2451
T19356,2025-12-24 00:00:00,Agri,Logistics,Soil Health,UG,10002,5458
T14311,2025-12-24 00:00:00,Core Program,Finance,Trees,UG,10001,622
T24153,2025-12-24 00:00:00,Agri,Logistics,Expansion,TZ,10003,4049
T15869,2025-12-24 00:00:00,Agri,Logistics,Farmer Training,DRC,10005,3332
T14852,2025-12-24 00:00:00,Retail,M&E,Farmer Training,KE,10005,2061
T15745,2025-12-24 00:00:00,Health,Logistics,Trees,UG,10002,5684
T22242,2025-12-24 00:00:00,Retail,M&E,Soil Health,DRC,10003,4329
T02329,2025-12-24 00:00:00,Education,Field Operations,Trees,KE,10004,2882
T05972,2025-12-24 00:00:00,Retail,Finance,Farmer Training,KE,10004,3899
T13712,2025-12-24 00:00:00,Core Program,Logistics,Soil Health,DRC,10005,3504
T07908,2025-12-24 00:00:00,Education,Field Operations,Soil Health,RW,10001,3784
